id	title	body
FW14-e048-7326-01	Virtual Villagers	Help the villagers learn survival techniques as they rebuild their lives.
FW14-e048-7326-02	Tower Breaker 2 Across the Seas	The Great Volcano erupted, our king must relocate his kingdom. Help him do this. Physics shooting game with breakable objects, and upgrades.
FW14-e048-7326-03	Virtual Villagers: A New Home	Lead your tribe to success.
FW14-e048-7326-04	Many Years Ago	Help a tribe rebuild their village!
FW14-e048-7326-05	Jewel Quest Mysteries: The Seventh Gate	Venture through the hidden relics of Greece as you join Emma in search of her husband and daughter, who have fallen victim to a horrible struggle. Jewel Quest Mysteries: The Seventh Gate Collector's Edition Full Description The hit hidden object series is back, and it's better than ever! Venture through the hidden relics of Greece as you join Emma in search of her husband and daughter, who have fallen victim to a horrible struggle. They began their journey to uncover the mysteries of the famed jewel boards of ancient Greece. Emma must find her missing family before the impending volcanic eruption that will put all of their lives in peril. Don't miss out on this exciting and dangerous adventure that is unlike any other! This Collector's Edition game includes: • 10 additional jewel boards • 10 additional mini-games • Original storyboard art • Strategy guide Game Features: • 16 unique hidden object locations • 38 unique sets of items to find • 7 jewel boards • 5 scrolling hidden object screens • 6 mini puzzles • Engrossing adventure story
FW14-e048-7326-06	Island Tribe	Help the island people escape a volcano’s destruction and reach safety!
FW14-e048-7326-07	Lost Inca Prophecy 2: The Hollow Island	Save the world from its doom!
FW14-e048-7326-08	Galapago	Collect beautiful creatures.
FW14-e048-7326-09	Aztec Tribe: New Land	Restore the Aztecs to glory!
FW14-e048-7207-03	Mystery Trackers: Black Isle	Investigate the Black Isle!
FW14-e048-7207-01	Aerial Mahjong	Never-ending challenges await in the mystical land of Aerial, with earthquakes and unique variations never seen before in a mahjong game.
FW14-e048-7015-02	Redemption Cemetery: Curse of the Raven Collector's Edition	After getting into a car accident, you wander into a mysterious graveyard while searching for help. The doors slam shut behind you and a restless spirit - the first of many - begs for your help. You realize that you are trapped! Escape from the eerie Redemption Cemetery by helping the spirits save their loved ones and free their souls! Use your Hidden Object skills to help these ghosts and escape, in Redemption Cemetery: Curse of the Raven! UNLOCK THE FULL ADVENTURE FROM WITHIN THE GAME! ☆☆☆☆☆ Features ☆☆☆☆☆ ✓ Dark, eerie atmosphere ✓ Fantastic graphics ✓ Intuitive & intriguing inventory puzzles ✓ Free the trapped spirits! ✓ Unlock the Collector's Edition to get these great extras: \-- Bonus gameplay \-- Integrated Strategy Guide For the best experience, we recommend setting your device to display in English or another supported language while playing this game. 本ゲームを最大限にお楽しみいただくために、お使いのデバイスの言語設定を英語またはその他のサポートされている言語に変更されることをお勧めいたします。 ☆☆☆ Discover more from Big Fish Games! ☆☆☆ We’re big believers that everyone is a gamer at heart and that games are a great source of joy and relaxation. Founded in 2002, Big Fish Games is a developer, publisher and distributor of casual games. We offer a virtually endless selection of interactive games that you can enjoy anytime, anywhere — on your PC, Mac, mobile phone, or tablet. Renowned for offering A New Game Every Day!® on www.bigfishgames.com, Big Fish Games distributes more than two million games per day worldwide. We have many other great iPhone games including: ➠ Time Mysteries: Inheritance ➠ Nick Chase & the Deadly Diamond ➠ Death at Fairing Point: A Dana Knightstone Novel Collector’s Edition ➠ Hidden Wonders of the Depths 2 ➠ Haunted Hotel II: Believe the Lies ➠ The Serpent of Isis ➠ Doors of the Mind: Inner Mysteries ➠ Time Builders: Pyramid Rising ➠ Flux Family Secrets: The Ripple Effect ➠ Secret Mission: The Forgotten Island ➠ Haunted Manor: Lord of Mirrors ➠ PuppetShow: Mystery of Joyville ➠ Amazon: Hidden Expedition  ➠ Awakening: The Dreamless Castle ➠ Big City Adventure: New York City ➠ Nick Chase: A Detective Story You can always find an updated list at www.bigfishgames.com! Try out Big Fish Games' iSplash! newsletter and never miss a sale or new game again! Sign up at: http://bigfi.sh/isplash Follow us on Twitter: http://bigfi.sh/BigFishTwitter Become a fan on Facebook: http://www.facebook.com/BigFishGamesMobile
FW14-e048-7015-10	Mystery of Mortlake Mansion	Explore the mysterious Mortlake Mansion!
FW14-e048-7015-03	Intrigue Inc: Raven's Flight	Track down a rogue agent!
FW14-e048-7015-04	Tom Clancy's Rainbow Six 3: Raven Shield	Fifteen all-new single-player missions, 6 dedicated multiplayer maps Built on next-generation Unreal technology for unequaled visual effects Fifty-seven weapons with real-world accessories for endless customization New multiplayer modes and rules for online play Real-world tactics and methods from Mike Grasso, Senior Instructor for LAPD SWAT and LAPD Medal of Valor winner, Platforms: Windows 98 Windows 2000 Windows Me Windows XP, ESRB Rating: Mature
FW14-e048-7015-05	Raven's Hidden Hollows	Two difficulties: Casual & Challenge. 48 total levels, each with multiple screens. Find 10 hidden objects and earn up to 3 stars in each level. Beautiful photographic artwork & excellent thematic audio. Customizable gameplay. Display List: Icons/Text, Timer Bar: On/Off & more.
FW14-e048-7015-06	Raven Squad	Featuring the best of both worlds, Raven Squad has core FPS and RTS gameplay combined, for a new type of experience A multiplayer co-operative campaign that allows players to take control of a squad and play through the entire game with a friend online Multiple solutions to every conflict - every battle can play out differently and be resolved in many different ways Set in the Amazon in the year 2011, players will experience lush jungle visuals, haunting ambient sounds, changes in the weather, and an enemy in their home element 8 characters with their own unique backgrounds, personalities, behaviors, weapons and skills Players can order their squads into vehicles and take the wheel in first-person mode, Platforms: Xbox 360, ESRB Rating: Teen
FW14-e048-7015-07	Redemption Cemetery: Curse of the Raven HD	After getting into a car accident, you wander into a mysterious graveyard while searching for help. The doors slam shut behind you and you realize that you are trapped! Escape from the eerie Redemption Cemetery by helping trapped spirits save their loved ones, and free their souls! Use your Hidden Object skills to help these ghosts and escape, in Redemption Cemetery: Curse of the Raven! ☆☆☆☆☆ Features ☆☆☆☆☆ ✓ Dark, eerie atmosphere with fantastic graphics ✓ Dramatic, captivating storyline ✓ Intuitive & intriguing inventory puzzles ✓ Free the trapped spirits! ☆ Do you want even more amazing content, like an in-game strategy guide and bonus game play? If so, we recommend you check out the Collector’s Edition! It's available to try for FREE here: http://bigfi.sh/RedemptionCemeteryCollectorsEditionHD ☆ For the best experience, we recommend setting your device to display in English or another supported language while playing this game. 本ゲームを最大限にお楽しみいただくために、お使いのデバイスの言語設定を英語またはその他のサポートされている言語に変更されることをお勧めいたします。 ☆☆☆ Discover more from Big Fish Games! ☆☆☆ We’re big believers that everyone is a gamer at heart and that games are a great source of joy and relaxation. Founded in 2002, Big Fish Games is a developer, publisher and distributor of casual games. We offer a virtually endless selection of interactive games that you can enjoy anytime, anywhere — on your PC, Mac, mobile phone, or tablet. Renowned for offering A New Game Every Day!® on www.bigfishgames.com, Big Fish Games distributes more than two million games per day worldwide. We have many other great iPad games including: ➠ Mahjong Towers Touch HD ➠ Doors of the Mind: Inner Mysteries HD ➠ Time Builders: Pyramid Rising HD ➠ Antique Road Trip: USA HD ➠ Flux Family Secrets: The Ripple Effect HD ➠ The Serpent of Isis HD ➠ A Witch’s Curse: Princess Isabella HD ➠ Empress of the Deep: The Darkest Secret HD ➠ Haunted Manor: Lord of Mirrors HD ➠ PuppetShow: Mystery in Joyville HD ➠ Drawn: The Painted Tower HD ➠ Awakening: The Dreamless Castle HD ➠ Awakening 2: Moonfell Wood HD ➠ Ancient Spirits: Columbus' Legacy HD ➠ Amazon: Hidden Expedition You can always find an updated list at www.bigfishgames.com! Try out Big Fish Games' iSplash! newsletter and never miss a sale or new game again! Sign up at: http://bigfi.sh/isplash Follow us on Twitter: http://bigfi.sh/BigFishTwitter Become a fan on Facebook: http://www.facebook.com/BigFishGamesMobile
FW14-e048-7015-08	Redemption Cemetery: Curse of the Raven Collector's Edition HD	After getting into a car accident, you wander into a mysterious graveyard while searching for help. The doors slam shut behind you and you realize that you are trapped! Escape from the eerie Redemption Cemetery by helping trapped spirits save their loved ones, and free their souls! Use your Hidden Object skills to help these ghosts and escape, in Redemption Cemetery: Curse of the Raven! UNLOCK THE FULL ADVENTURE FROM WITHIN THE GAME! ☆☆☆☆☆ Features ☆☆☆☆☆ ✓ Dark, eerie atmosphere with fantastic graphics ✓ Dramatic, captivating storyline ✓ Intuitive & intriguing inventory puzzles ✓ Free the trapped spirits! ✓ Unlock the Collector's Edition to get these great extras: \-- Bonus gameplay \-- Integrated Strategy Guide For the best experience, we recommend setting your device to display in English or another supported language while playing this game. 本ゲームを最大限にお楽しみいただくために、お使いのデバイスの言語設定を英語またはその他のサポートされている言語に変更されることをお勧めいたします。 ☆☆☆ Discover more from Big Fish Games! ☆☆☆ We’re big believers that everyone is a gamer at heart and that games are a great source of joy and relaxation. Founded in 2002, Big Fish Games is a developer, publisher and distributor of casual games. We offer a virtually endless selection of interactive games that you can enjoy anytime, anywhere — on your PC, Mac, mobile phone, or tablet. Renowned for offering A New Game Every Day!® on www.bigfishgames.com, Big Fish Games distributes more than two million games per day worldwide. We have many other great iPad games including: ➠ Mahjong Towers Touch HD ➠ Doors of the Mind: Inner Mysteries HD ➠ Time Builders: Pyramid Rising HD ➠ Antique Road Trip: USA HD ➠ Flux Family Secrets: The Ripple Effect HD ➠ The Serpent of Isis HD ➠ A Witch’s Curse: Princess Isabella HD ➠ Empress of the Deep: The Darkest Secret HD ➠ Haunted Manor: Lord of Mirrors HD ➠ PuppetShow: Mystery in Joyville HD ➠ Drawn: The Painted Tower HD ➠ Awakening: The Dreamless Castle HD ➠ Awakening 2: Moonfell Wood HD ➠ Ancient Spirits: Columbus' Legacy HD ➠ Amazon: Hidden Expedition You can always find an updated list at www.bigfishgames.com! Try out Big Fish Games' iSplash! newsletter and never miss a sale or new game again! Sign up at: http://bigfi.sh/isplash Follow us on Twitter: http://bigfi.sh/BigFishTwitter Become a fan on Facebook: http://www.facebook.com/BigFishGamesMobile
FW14-e048-7015-09	Ravenous Trivia Free	Ravenous Trivia is a trivia game for the iPad, iPhone and iPod Touch, based on unusual facts. The game challenges the player with difficult but interesting questions. Players must answer as quickly as possible since the points decrease every second. One round is all you need to see how fun this game is; we guarantee you’ll be hooked. Challenging Questions Tired of trivia games that are too easy? Most of the questions are based off things you NEVER learn in school meaning that most people can’t get more then half the questions in a round correct! No Repeats We track questions answered to make sure the player won’t see the same question again until they’ve played through every question! Beautiful Graphics The design is sharp, modern and intuitive. Super-smooth animations bring the game to life! Transitions between screens show a slick sliding animation complete with easing. Say goodbye to standard fades/popping transitions. Quality Questions The quality of the questions in Ravenous Trivia is unrivalled. Ravenous Games has researched and written questions in a variety of categories that touch on useless/general knowledge and are sure to keep players entertained and educated. High Score Compete against your friends and family with a high score board. Perfect for bragging rights! You will learn something interesting, we promise!
FW14-e048-7137-01	MovieCat - Movie Trivia	Hundreds of unique text and visual puzzles for hours of fun! 14 different puzzle categories! 15 unlockable Cat Scenes! Three difficulty levels! Post your scores and see how you compare to the leaders in all three difficulty levels!
FW14-e048-7137-10	iPUBQUIZ - Christmas time Quiz	Christmas is fun. Pub quizzes are fun. Put them together and what have you got? That's right. More fun. But of course, Christmas is only fun up to a point. And that's the point about an hour after you've stuffed yourself to the eyeballs with turkey and dozed off in front of Her Maj. And that's where iPubquiz Merry Christmas merrily waltzes in. iPubquiz Merry Christmas is a seasonal variation on iPubquiz, which rocketed into the top ten on Apple's iTunes Games/Trivia category like Santa over the rooftops. Created by the innovative and trusted SunCat Software brand, iPubquiz Merry Christmas is completely FREE! Yep, just when your pockets are empty, we give you a phone-full of free festive fun. Play is as simple and intuitive as munching on a mince pie, and you can compete against other online players by entering your score onto the global scoreboard. Just tap Play on your iPhone and you're straight into the Crimbo-themed game. Which war provides the backdrop to the movie 'Merry Christmas, Mr Lawrence'? Who teamed up with Tom Jones to record the '99 Christmas hit 'Baby, it's cold outside'? Choose the right response from the four answers and you'll bag 500 points in your Christmas sack. You'll be rewarded not just for correct answers, but also for speed of response. The more you score, the higher you go up the iTunes scoreboard. If you're struggling, you've got a choice of 50:50 or a Pass. But remember – you've got only three lives. You have three chances on each question and you'll lose points for wrong answers. But the game's only up if you make four wrong guesses. Then, guess what – you just start again. If you love pub quizzes as much as you love Christmas, you'll have a seriously merry time on iPubquiz Merry Christmas. It's the father of all Christmas pub-quiz apps. But be quick – iPubquiz Merry Christmas is available only during the festive season.
FW14-e048-7137-03	MovieCat! - Movie Trivia Game	"MovieCat WINS 148apps.com's BEST APP EVER AWARD 2012 for trivia games!! May, 2012 - PCMag.com puts MovieCat on its The 25 Best iPhone Games list, along with heavyweights such as Angry Birds, Cut the Rope and Infinity Blade! SALE!!! MOVIECAT IS 33% OFF!!! TOUCH ARCADE SELECTS MOVIECAT AS A 2010 STAFF FAVORITE! ""If you're at all interested in movie trivia, this is the game to get."" *** 8 out of 10 (Great) - ""Pure gold... If you love movie trivia, get MovieCat."" - IGN *** 5 out of 5 - ""All of the illustrations are ridiculously awesome and are what put this app way, way above other trivia games... If you’re at all a movie lover like me, then you’re going to love this app to an embarrassing degree."" - App Safari *** 4 out of 4 - Must Have! ""MovieCat! absolutely nails what's essential for any trivia game: It has an incredible variety of trivia questions, at just the right level of obscurity, and delivered in several interesting ways."" - Slide To Play *** ""ADDICTIVE!... It might sound corny but I had trouble putting MovieCat! down. That’s how much it hooked me... If you like movies, this really is an unmissable purchase. I haven’t had this much fun with a trivia game for a long time."" - 148apps *** ""MovieCat! is a breath of fresh air... If you consider yourself a movie buff at all, you'll have a blast with MovieCat!... I've been having a ton of fun with the game, and highly recommend it to anyone who enjoys movie trivia."" - Touch Arcade *** ""The app is so stylized and so well-polished... All movie buffs and cat lovers should download this app right meow, as it’s absolutely purrfect for a paws in your workday."" - MacLife *** ""Completely addictive; I played straight for several days... iPhone trivia gaming gold! "" - Webomatica *** ""I can’t stop playing... I am utterly in love with this game. I am already a closet trivia hound, but this makes everything adorable."" - Hot Wet Apps *** ""It's the presentation of MovieCat! that makes this quiz title really stand out... MovieCat! is an excellent title packed with fun questions..."" - AppSpy *** ""You will have hours of excitement and fun while playing with this game."" - AppNews.org *** Became the #1 trivia app in its first week of release! DESCRIPTION: MovieCat is a movie trivia game that stands apart from the rest! Test your trivia knowledge with a variety of text questions, as well as visual puzzles and scenes featuring our kitty cast of MovieCat players! Start each game with nine lives and try to get through all five rounds of puzzles, in order to reach one of the bonus unlockable Cat Scenes at the end of the game. If you unlock a Cat Scene, you can email the scene to your friends and download it to your photo library! From the creator of FilmWise.com and the Invisibles, Childs Play, and What's Missing puzzles, which have been featured in Entertainment Weekly, USA Today, Maxim, FHM, Esquire, Giant, Empire UK, and many other newspapers and magazines around the world! FEATURES: * Hundreds of unique text and visual puzzles for hours of fun! * 14 different puzzle categories! * 10 unlockable Cat Scenes! * Puzzle Packs, which include hundreds of new puzzles and extra Cat Scenes, are available in the in-app MovieCat Mall! * Three difficulty levels! * Post your scores and see how you compare to the leaders in all three difficulty levels! * Post your scores to Facebook and challenge your friends to beat your scores! * Furrier than Jeopardy! * Friskier than Trivial Pursuit! * More hair-ball than Family Feud! * Whiskerier than You Don't Know Jack! * Who needs Angry Birds when you can have Movie Cats?? www.moviecatgame.com Follow us on Facebook!"
FW14-e048-7137-04	MovieCat! HD - Movie Trivia Game	"MovieCat WINS 148apps.com's BEST APP EVER AWARD 2012 for trivia games!! May, 2012 - PCMag.com puts MovieCat on its The 25 Best iPhone Games list, along with heavyweights such as Angry Birds, Cut the Rope and Infinity Blade! SALE! MOVIECAT HD IS NOW 25% OFF!!! TOUCH ARCADE SELECTS MOVIECAT AS A 2010 STAFF FAVORITE! ""If you're at all interested in movie trivia, this is the game to get."" *** 8 out of 10 (Great) - ""Pure gold... If you love movie trivia, get MovieCat."" - IGN *** 5 out of 5 - ""All of the illustrations are ridiculously awesome and are what put this app way, way above other trivia games... If you’re at all a movie lover like me, then you’re going to love this app to an embarrassing degree."" - App Safari *** 4 out of 4 - Must Have! ""MovieCat! absolutely nails what's essential for any trivia game: It has an incredible variety of trivia questions, at just the right level of obscurity, and delivered in several interesting ways."" - Slide To Play *** ""ADDICTIVE!... It might sound corny but I had trouble putting MovieCat! down. That’s how much it hooked me... If you like movies, this really is an unmissable purchase. I haven’t had this much fun with a trivia game for a long time."" - 148apps *** ""MovieCat! is a breath of fresh air... If you consider yourself a movie buff at all, you'll have a blast with MovieCat!... I've been having a ton of fun with the game, and highly recommend it to anyone who enjoys movie trivia."" - Touch Arcade *** ""The app is so stylized and so well-polished... All movie buffs and cat lovers should download this app right meow, as it’s absolutely purrfect for a paws in your workday."" - MacLife *** ""Completely addictive; I played straight for several days... iPhone trivia gaming gold! "" - Webomatica *** ""I can’t stop playing... I am utterly in love with this game. I am already a closet trivia hound, but this makes everything adorable."" - Hot Wet Apps *** ""It's the presentation of MovieCat! that makes this quiz title really stand out... MovieCat! is an excellent title packed with fun questions..."" - AppSpy *** ""You will have hours of excitement and fun while playing with this game."" - AppNews.org *** Became the #1 trivia app in its first week of release! DESCRIPTION: MovieCat is a movie trivia game that stands apart from the rest! Test your trivia knowledge with a variety of text questions, as well as visual puzzles and scenes featuring our kitty cast of MovieCat players! Start each game with nine lives and try to get through all five rounds of puzzles, in order to reach one of the bonus unlockable Cat Scenes at the end of the game. If you unlock a Cat Scene, you can email the scene to your friends and download it to your photo library! From the creator of FilmWise.com and the Invisibles, Childs Play, and What's Missing puzzles, which have been featured in Entertainment Weekly, USA Today, Maxim, FHM, Esquire, Giant, Empire UK, and many other newspapers and magazines around the world! FEATURES: * Hundreds of unique text and visual puzzles for hours of fun! * 14 different puzzle categories! * 10 unlockable Cat Scenes! * Puzzle Packs, which include hundreds of new puzzles and extra Cat Scenes, are available in the in-app MovieCat Mall! * Three difficulty levels! * Post your scores and see how you compare to the leaders in all three difficulty levels! * Post your scores to Facebook and challenge your friends to beat your scores! *** New multi-player mode (pass 'n' play) added, exclusive to iPad version! www.moviecatgame.com Follow us on Facebook!"
FW14-e048-7137-05	Slots featuring WMS Gaming	Actual casino slots from WMS Gaming!
FW14-e048-7137-06	Team Awesome	GET AWESOME WITH TEAM AWESOME!! Featuring 120 crazy missions, 40 action-packed episodes and in-game narration by videogame voice legend Jon St John!! They were just four ordinary people, stuck in four dead-end jobs - until one day a mysterious meteor crashed to earth and made everything... AWESOME! Get ready for the explosive new side-scrolling arcade game from the Edis Brothers… Team Awesome! It's the game with everything: Aliens, robots, explosions, cats, trains, trucks, and shiny gold coins... lots of shiny gold coins! More cats, hover cars, hover boards, fruit bowls, brick walls, wrecking balls, a crazy dentist, soccer games and coffee? Giant toxic spiders, fires, cross dressing, break dancing, pizzas, donuts, guys in giant toilets, pool toys, ufos, and even more cats! …oh, and one dog. Get Awesome with Team Awesome!!! Features: \- 120 goals/missions \- 40 episodes \- 6 upgradeable power-ups \- 4 awesome heroes, each with their own special ability & backstory \- 4 Super-villains to defeat \- Destructible environments and objects \- Simple one-touch controls \- Combine objects for multi-stage missions, e.g. smash bank robbers and return the money to the bank \- Cinematic cameras - looks like an action movie! \- Wacky humor and hidden surprises \- Quick fix, bite-sized gaming \- Universal for iPhone, iPad and iPod Touch \- iPhone5 screen support \- GameCenter: 5 leaderboards and 76 achievements \- Narration by videogame voice legend Jon St John!! More episodes and missions to come in future free updates. Well, what are you waiting for? Time to get Awesome!! Other Ezone.com games you might like: Crazy Snowboard, Diversion, Turkey Blast: Reloaded.
FW14-e048-7137-07	Team Awesome - Free	"GET AWESOME WITH TEAM AWESOME!! Featuring 120 crazy missions, 40 action-packed episodes and in-game narration by videogame voice legend Jon St John!! They were just four ordinary people, stuck in four dead-end jobs - until one day a mysterious meteor crashed to earth and made everything... AWESOME! Get ready for the explosive new side-scrolling arcade game from the Edis Brothers… Team Awesome! It's the game with everything: Aliens, robots, explosions, cats, trains, trucks, and shiny gold coins... lots of shiny gold coins! More cats, hover cars, hover boards, fruit bowls, brick walls, wrecking balls, a crazy dentist, soccer games and coffee? Giant toxic spiders, fires, cross dressing, break dancing, pizzas, donuts, guys in giant toilets, pool toys, ufos, and even more cats! …oh, and one dog. Get Awesome with Team Awesome!!! Features: \- 120 goals/missions \- 40 episodes \- 6 upgradeable power-ups \- 4 awesome heroes, each with their own special ability & backstory \- 4 Super-villians to defeat \- Destructible environments and objects \- Simple one-touch controls \- Combine objects for multi-stage missions, e.g. smash bank robbers and return the money to the bank \- Cinematic cameras - looks like an action movie! \- Wacky humor and hidden surprises \- Quick fix, bite-sized gaming \- Universal for iPhone, iPad and iPod Touch \- iPhone5 screen support \- GameCenter: 5 leaderboards and 76 achievements \- In-game narration by videogame voice legend Jon St John!! More episodes and missions to come in future free updates. Well, what are you waiting for? Time to get Awesome!! Note: This game contains banner ads, if you would like an ad free version check out ""Team Awesome"". Other Ezone.com games you might like: Crazy Snowboard, Diversion, Turkey Blast: Reloaded."
FW14-e048-7137-08	Sally’s Health Salon – Free dress up makeover time management game for cute glam girls, boys & the whole family	Hi pretty LADIES and GIRLS. I am Sally and this is my health and BEAUTY SALON. I know you are delicate and emotional. It is every girl’s birth right to look pretty and relaxed. It doesn’t matter if you are looking for the best FREE time management game or not, you would be surprised how addictive Sally’s Health Salon could become as your fingers are busy dragging and dropping, poking and cashing the finical GIRLS, worn out business WOMEN and lardy LADIES for hours and you may need a finger massage yourself afterwards . Don’t believe, ok just give Sally’s Health Salon a try and see for yourself. Good Luck! This world is a tough place and even clans, zombies, warriors, ninjas and temple runners get fatigued and angry at times. So come to Sally’s health salon. Sally’s salons is a cozy relaxing space where Sally would wipeout your fatigue and make you look beautiful by means of SAUNAS, HERBAL OIL MASSAGE, ORGANIC FRUIT and VEGETABLE MASKS, MANICURE, PEDICURE and much more. FEATURES: \---------------------- oEasy drag, drop and tap game play oAccomplish every day’s goal to move to the next level oUnlock items to earn more and keep your customers happy oBe quick and manage your time and customers properly by having the eye on the colored time bar near the customer oKeep an eye on the day meter as well oKids friendly content oNo violence, horror or nudity oSuitable for the whole family oCool BG music and HD graphics How to Play: \---------------------- • Drag the customer to the proper salon’s station by looking at the icon just above the head • Tap sally to give the required service • Check if the client needs some other service otherwise drag her to the cash counter and tap Sally to bill her. • Serve impatient girls with coffee or magazines to keep them calm and occupied And don’t worry if you get into a CAT FIGHT or any other trouble we are always there to help you; socialinkstudio@gmail.com Sally’s Hair salon is a part of our other panorama of games e.g. Sally’s Health Salon, Princess cover girl, Movie Star makeover, Cinderella Makeover, princess nail art salon, sushi maker, burger maker, pizza maker etc. There are some exclusive news, updates and SECRET tips and tricks for YOU about our games at FACEBOOK, so do give us a visit there guys and have a hot cup of tea/coffee with us. Be Happy & Have Fun! https://www.facebook.com/PizzaSandwichStand https://www.facebook.com/playinkstudio
